season,date,event,patch,blue_team,red_team,winner,ban_1_blue_team,ban_2_blue_team,ban_3_blue_team,ban_4_blue_team,ban_5_blue_team,ban_1_red_team,ban_2_red_team,ban_3_red_team,ban_4_red_team,ban_5_red_team,pick_1_blue_team,pick_2_blue_team,pick_3_blue_team,pick_4_blue_team,pick_5_blue_team,pick_1_red_team,pick_2_red_team,pick_3_red_team,pick_4_red_team,pick_5_red_team,top_blue_team,jungler_blue_team,mid_blue_team,adc_blue_team,support_blue_team,top_red_team,jungler_red_team,mid_red_team,adc_red_team,support_red_team
3,2013-09-25,Main,,Gamania_Bears,SK_Telecom_T1,SK_Telecom_T1,Corki,Aatrox,Zed,,,Fizz,Shen,Thresh,,,Shyvana,Elise,Kassadin,Varus,Zyra,Renekton,Vi,Ahri,Caitlyn,Nami,Steak, Winds, Maple, NL, SwordArt,Impact, bengi, Faker, Piglet, PoohManDu
3,2013-09-24,Main,,Gambit_Gaming,NaJin_Black_Sword,NaJin_Black_Sword,Jax,Elise,Ahri,,,Fizz,Kassadin,Zed,,,Shen,Evelynn,Gragas,Kog'Maw,Sona,Renekton,Nunu,Nidalee,Corki,Thresh,Darien, Diamondprox, Alex Ich, Genja, Voidle,Expession, Watch, Nagne, PraY, Cain
3,2013-09-24,Main,,NaJin_Black_Sword,Gambit_Gaming,NaJin_Black_Sword,Kassadin,Evelynn,Fizz,,,Jax,Zed,Shen,,,Renekton,Elise,Ahri,Twitch,Thresh,Malphite,Aatrox,Orianna,Corki,Sona,Expession, Watch, Nagne, PraY, Cain,Darien, Diamondprox, Alex Ich, Genja, Voidle
3,2013-09-23,Main,,Gambit_Gaming,NaJin_Black_Sword,Gambit_Gaming,Caitlyn,Jax,Corki,,,Kassadin,Zed,Evelynn,,,Shen,Elise,Fizz,Varus,Sona,Diana,Nunu,Ahri,Twitch,Thresh,Darien, Diamondprox, Alex Ich, Genja, Voidle,Expession, Watch, Nagne, PraY, Cain
3,2013-09-23,Main,,Fnatic,Cloud9,Fnatic,Fizz,Zed,Rumble,,,Aatrox,Orianna,Ahri,,,Shen,Lee Sin,Kassadin,Varus,Leona,Vladimir,Nocturne,Kennen,Corki,Zyra,sOAZ, Cyanide, xPeke, Puszu, YellOwStaR,Balls, Meteos, Hai, Sneaky, LemonNation
3,2013-09-23,Main,,Cloud9,Fnatic,Cloud9,Aatrox,Ahri,Orianna,,,Zed,Kennen,Kassadin,,,Rumble,Nocturne,Fizz,Varus,Thresh,Zac,Elise,Twisted Fate,Corki,Zyra,Balls, Meteos, Hai, Sneaky, LemonNation,sOAZ, Cyanide, xPeke, Puszu, YellOwStaR
3,2013-09-23,Main,,Fnatic,Cloud9,Fnatic,Fizz,Kennen,Zed,,,Aatrox,Orianna,Ahri,,,Lissandra,Jarvan IV,Kassadin,Corki,Zyra,Shen,Elise,Gragas,Ashe,Sona,sOAZ, Cyanide, xPeke, Puszu, YellOwStaR,Balls, Meteos, Hai, Sneaky, LemonNation
3,2013-09-22,Main,,SK_Telecom_T1,Oh_My_God,SK_Telecom_T1,Lee Sin,Renekton,Corki,,,Shen,Zed,Thresh,,,Jarvan IV,Elise,Ahri,Ezreal,Sona,Zac,Aatrox,Syndra,Vayne,Zyra,Impact, bengi, Faker, Piglet, PoohManDu,Gogoing, LoveLin, Cool, San, Bigpomelo
3,2013-09-22,Main,,Samsung_White,Gambit_Gaming,Gambit_Gaming,Ahri,Corki,Shen,,,Caitlyn,Thresh,Zed,,,Elise,Lee Sin,Twisted Fate,Varus,Sona,Aatrox,Evelynn,Kassadin,Kog'Maw,Zyra,Looper, DanDy, Dade, imp, Mata,Darien, Diamondprox, Alex Ich, Genja, Voidle
3,2013-09-22,Main,,TSM,GamingGear_2e-eu,GamingGear_2e-eu,Aatrox,Elise,Zyra,,,Shen,Vi,Zed,,,Vladimir,Hecarim,Orianna,Teemo,Thresh,Tryndamere,Jarvan IV,Gragas,Corki,Sona,Xpecial, TheOddOne, WildTurtle, Reginald, Dyrus,Nbs, Alunir, Mazzerin, DeadlyBrother, Inspirro
3,2013-09-22,Main,,Oh_My_God,Lemondogs,Oh_My_God,Elise,Fizz,Shen,,,None,Zed,Ahri,,,Aatrox,Yorick,Cassiopeia,Nidalee,Veigar,Renekton,Vi,Ezreal,Caitlyn,Zyra,Gogoing, LoveLin, Cool, San, Bigpomelo,Zorozero, Dexter, Nukeduck, Tabzz, Mithy
3,2013-09-22,Main,,GamingGear_2e-eu,SK_Telecom_T1,SK_Telecom_T1,Zed,Caitlyn,Vi,,,Shen,Ahri,Corki,,,Kennen,Jarvan IV,Orianna,Varus,Zyra,Renekton,Aatrox,Gragas,Ezreal,Leona,Nbs, Alunir, Mazzerin, DeadlyBrother, Inspirro,Impact, bengi, Faker, Piglet, PoohManDu
3,2013-09-22,Main,,Lemondogs,TSM,Lemondogs,Shen,Corki,Vi,,,Zed,Kennen,Thresh,,,Renekton,Elise,Fizz,Caitlyn,Zyra,Rumble,Jarvan IV,Ahri,Ezreal,Sona,Zorozero, Dexter, Nukeduck, Tabzz, Mithy,Dyrus, TheOddOne, Reginald, WildTurtle, Xpecial
3,2013-09-21,Main,,Samsung_White,Mineski,Samsung_White,Ahri,Corki,Elise,,,Zed,Shen,Lee Sin,,,Zac,Evelynn,Orianna,Vayne,Thresh,Dr. Mundo,Karma,Ezreal,Jarvan IV,Leona,Looper, DanDy, Dade, imp, Mata,Snoy, Kaigu, Yume, Exo, Tgee
3,2013-09-21,Main,,Gambit_Gaming,Team_Vulcun,Gambit_Gaming,Zac,Corki,Vi,,,Aatrox,Kog'Maw,Evelynn,,,Shen,Elise,Ahri,Varus,Zyra,Singed,Lee Sin,Zed,Tristana,Sona,Darien, Diamondprox, Alex Ich, Genja, Voidle,Sycho Sid, Xmithie, mancloud, Zuna, BloodWater
3,2013-09-21,Main,,Fnatic,Mineski,Fnatic,Thresh,Ahri,Corki,,,Aatrox,Fizz,Zac,,,Shen,Lee Sin,Zed,Sivir,Blitzcrank,Zilean,Nunu,Soraka,Varus,Sona,YellOwStaR, Cyanide, xPeke, Puszu, sOAZ,Snoy, Kaigu, Yume, Exo, Tgee
3,2013-09-21,Main,,Team_Vulcun,Samsung_White,Samsung_White,Caitlyn,Lee Sin,Twisted Fate,,,Ahri,Corki,Zed,,,Shen,Jarvan IV,Twisted Fate,Ashe,Zyra,Singed,Elise,Ezreal,Vayne,Sona,Sycho Sid, Xmithie, mancloud, Zuna, BloodWater,Looper, DanDy, Dade, imp, Mata
3,2013-09-21,Main,,Gambit_Gaming,Fnatic,Fnatic,Elise,Aatrox,Ahri,,,Zed,Shen,Corki,,,Renekton,Vi,Orianna,Varus,Sona,Zac,Lee Sin,Fizz,Ashe,Zyra,Darien, Diamondprox, Alex Ich, Genja, Voidle,sOAZ, Cyanide, xPeke, Puszu, YellOwStaR
3,2013-09-21,Main,,Oh_My_God,TSM,Oh_My_God,Elise,Corki,Vi,,,Zed,Renekton,Thresh,,,Shen,Volibear,Syndra,Caitlyn,Fiddlesticks,Vladimir,Jarvan IV,Ahri,Ezreal,Sona,Gogoing, LoveLin, Cool, San, comA,Dyrus, TheOddOne, Reginald, WildTurtle, Xpecial
3,2013-09-21,Main,,GamingGear_2e-eu,Lemondogs,Lemondogs,Caitlyn,Twisted Fate,Fizz,,,Aatrox,Orianna,Sona,,,Zed,Jarvan IV,Ahri,Corki,Lulu,Shen,Vi,Kassadin,Vayne,Zyra,Nbs, Alunir, Mazzerin, DeadlyBrother, Inspirro,Zorozero, Dexter, Nukeduck, Tabzz, Mithy
3,2013-09-21,Main,,TSM,SK_Telecom_T1,SK_Telecom_T1,Caitlyn,Orianna,Zyra,,,Vi,Shen,Fiddlesticks,,,Karthus,Elise,Zed,Twitch,Annie,Jax,Lee Sin,Riven,Corki,Sona,Dyrus, TheOddOne, Reginald, WildTurtle, Xpecial,Impact, bengi, Faker, Piglet, PoohManDu
3,2013-09-21,Main,,Oh_My_God,GamingGear_2e-eu,Oh_My_God,Ziggs,Kennen,Corki,,,Ahri,Zed,Caitlyn,,,Shen,Jarvan IV,Fizz,Ezreal,Annie,Nasus,Aatrox,Orianna,Tristana,Zyra,Gogoing, LoveLin, Cool, San, Bigpomelo,Nbs, Alunir, Mazzerin, DeadlyBrother, Inspirro
3,2013-09-21,Main,,Lemondogs,SK_Telecom_T1,SK_Telecom_T1,Vayne,Lee Sin,Ahri,,,Kennen,Shen,Elise,,,Renekton,Vi,Zed,Caitlyn,Sona,Singed,Jarvan IV,Riven,Corki,Zyra,Zorozero, Dexter, Nukeduck, Tabzz, Mithy,Impact, bengi, Faker, Piglet, PoohManDu
3,2013-09-20,Main,,Team_Vulcun,Mineski,Team_Vulcun,Nocturne,Thresh,Zed,,,Ahri,Orianna,Karthus,,,Shen,Vi,Twisted Fate,Ashe,Zyra,Lee Sin,Elise,Ryze,Corki,Sona,Sycho Sid, Xmithie, mancloud, Zuna, BloodWater,Snoy, Kaigu, Yume, Exo, Tgee
3,2013-09-20,Main,,Fnatic,Samsung_White,Fnatic,None,Lee Sin,Thresh,,,Ahri,Shen,Leona,,,Zed,Aatrox,Kassadin,Corki,Zyra,Zac,Elise,Lissandra,Ezreal,Fiddlesticks,sOAZ, Cyanide, xPeke, Puszu, YellOwStaR,Looper, DanDy, Dade, imp, Mata
3,2013-09-20,Main,,Mineski,Gambit_Gaming,Gambit_Gaming,Renekton,Corki,Ahri,,,Thresh,Shen,Nocturne,,,Nidalee,Lee Sin,Zed,Ezreal,Zyra,Aatrox,Elise,Orianna,Kog'Maw,Sona,Snoy, Kaigu, Yume, Exo, Tgee,Darien, Diamondprox, Alex Ich, Genja, Voidle
3,2013-09-20,Main,,Fnatic,Team_Vulcun,Fnatic,Vi,Zed,Corki,,,Aatrox,Shen,Orianna,,,Zac,Lee Sin,Ahri,Ashe,Zyra,Vladimir,Elise,Lissandra,Caitlyn,Sona,sOAZ, Cyanide, xPeke, Puszu, YellOwStaR,Sycho Sid, Xmithie, mancloud, Zuna, BloodWater
3,2013-09-20,Main,,Samsung_White,Gambit_Gaming,Samsung_White,Evelynn,Ahri,Shen,,,Thresh,Lee Sin,Zed,,,Zac,Jarvan IV,Ezreal,Caitlyn,Sona,Elise,Aatrox,Karthus,Corki,Zyra,Looper, DanDy, Dade, imp, Mata,Darien, Diamondprox, Alex Ich, Genja, Voidle
3,2013-09-18,Main,,SK_Telecom_T1,TSM,SK_Telecom_T1,Fiddlesticks,Vi,Fizz,,,Shen,Thresh,Zed,,,Renekton,Lee Sin,Ahri,Caitlyn,Zyra,Rumble,Elise,Gragas,Corki,Sona,Impact, bengi, Faker, Piglet, PoohManDu,Dyrus, TheOddOne, Reginald, WildTurtle, Xpecial
3,2013-09-18,Main,,GamingGear_2e-eu,Oh_My_God,Oh_My_God,Zed,Lee Sin,Elise,,,Shen,Thresh,Corki,,,Zac,Aatrox,Orianna,Vayne,Zyra,Renekton,Jarvan IV,Gragas,Kog'Maw,Fiddlesticks,Nbs, Alunir, Mazzerin, DeadlyBrother, Inspirro,Gogoing, LoveLin, Cool, San, Bigpomelo
3,2013-09-18,Main,,TSM,Lemondogs,TSM,Kennen,Zyra,Fizz,,,Sona,Rumble,Corki,,,Vladimir,Vi,Zed,Caitlyn,Thresh,Shen,Elise,Ahri,Vayne,Lulu,Dyrus, TheOddOne, Reginald, WildTurtle, Xpecial,Zorozero, Dexter, Nukeduck, Tabzz, Mithy
3,2013-09-18,Main,,SK_Telecom_T1,GamingGear_2e-eu,SK_Telecom_T1,Orianna,Thresh,Renekton,,,Zed,Ahri,Caitlyn,,,Shen,Vi,Fizz,Ezreal,Zyra,Aatrox,Jarvan IV,Gragas,Corki,Sona,Impact, bengi, Faker, Piglet, PoohManDu,Nbs, Alunir, Mazzerin, DeadlyBrother, Inspirro
3,2013-09-18,Main,,Lemondogs,Oh_My_God,Oh_My_God,Aatrox,Caitlyn,Orianna,,,Zed,Shen,Thresh,,,Zac,Elise,Fizz,Corki,Sona,Kennen,Lee Sin,Ahri,Tristana,Zyra,Zorozero, Dexter, Nukeduck, Tabzz, Mithy,Gogoing, LoveLin, Cool, San, Bigpomelo
3,2013-09-17,Main,,Fnatic,Gambit_Gaming,Fnatic,Zed,Evelynn,Corki,,,Ahri,Shen,Elise,,,Zac,Aatrox,Orianna,Varus,Leona,Shyvana,Xin Zhao,Twisted Fate,Miss Fortune,Sona,sOAZ, Cyanide, xPeke, Puszu, YellOwStaR,Darien, Diamondprox, Alex Ich, Genja, Voidle
3,2013-09-17,Main,,Mineski,Team_Vulcun,Team_Vulcun,Ahri,Orianna,Corki,,,Sona,Zed,Lee Sin,,,Shen,Nocturne,Ryze,Varus,Thresh,Nasus,Elise,Karthus,Caitlyn,Zyra,Snoy, Kaigu, Yume, Exo, Tgee,Sycho Sid, Xmithie, mancloud, Zuna, BloodWater
3,2013-09-17,Main,,Samsung_White,Fnatic,Fnatic,Kassadin,Ahri,Fizz,,,Zed,Thresh,Lee Sin,,,Shen,Elise,Gragas,Kog'Maw,Sona,Lissandra,Aatrox,Orianna,Corki,Leona,Looper, DanDy, Dade, imp, Mata,sOAZ, Cyanide, xPeke, Puszu, YellOwStaR
3,2013-09-17,Main,,Team_Vulcun,Gambit_Gaming,Gambit_Gaming,Kassadin,Evelynn,Corki,,,Zed,Ahri,Shen,,,Elise,Vi,Orianna,Caitlyn,Zyra,Aatrox,Lee Sin,Twisted Fate,Kog'Maw,Sona,Sycho Sid, Xmithie, mancloud, Zuna, BloodWater,Darien, Diamondprox, Alex Ich, Genja, Voidle
3,2013-09-17,Main,,Mineski,Samsung_White,Samsung_White,Singed,Lee Sin,Zed,,,Sona,Zyra,Ahri,,,Renekton,Nasus,Ryze,Vayne,Thresh,Shen,Elise,Jayce,Ezreal,Fiddlesticks,Snoy, Kaigu, Yume, Exo, Tgee,Looper, DanDy, Dade, imp, Mata
3,2013-09-16,Main,,Gambit_Gaming,Samsung_White,Gambit_Gaming,Caitlyn,Lee Sin,Thresh,,,Aatrox,Zed,Corki,,,Shen,Evelynn,Ahri,Kog'Maw,Sona,Singed,Jarvan IV,Ryze,Vayne,Zyra,Darien, Diamondprox, Alex Ich, Genja, Voidle,Looper, DanDy, Dade, imp, Mata
3,2013-09-16,Main,,Mineski,Fnatic,Fnatic,Kassadin,Ahri,Fizz,,,Thresh,Sona,Zed,,,Jarvan IV,Lee Sin,Orianna,Corki,Zyra,Shen,Aatrox,Diana,Caitlyn,Leona,Snoy, Kaigu, Yume, Exo, Tgee,sOAZ, Cyanide, xPeke, Puszu, YellOwStaR
3,2013-09-16,Main,,Samsung_White,Team_Vulcun,Samsung_White,Kennen,Corki,Zyra,,,Zed,Lee Sin,Vayne,,,Singed,Jarvan IV,Ryze,Caitlyn,Thresh,Shen,Vi,Ahri,Ezreal,Sona,Looper, DanDy, Dade, imp, Mata,Sycho Sid, Xmithie, mancloud, Zuna, BloodWater
3,2013-09-16,Main,,Gambit_Gaming,Mineski,Gambit_Gaming,Jarvan IV,Lee Sin,Thresh,,,Shen,Zed,Orianna,,,Renekton,Aatrox,Ahri,Corki,Sona,Zac,Nocturne,Diana,Ezreal,Fiddlesticks,Darien, Diamondprox, Alex Ich, Genja, Voidle,Snoy, Kaigu, Yume, Exo, Tgee
3,2013-09-16,Main,,Team_Vulcun,Fnatic,Team_Vulcun,Kassadin,Ashe,Ahri,,,Shen,Zed,Twisted Fate,,,Nasus,Vi,Orianna,Corki,Zyra,Yorick,Elise,Lissandra,Caitlyn,Sona,Sycho Sid, Xmithie, mancloud, Zuna, BloodWater,sOAZ, Cyanide, xPeke, Puszu, YellOwStaR
3,2013-09-15,Main,,Oh_My_God,SK_Telecom_T1,Oh_My_God,Vi,Thresh,Shen,,,Zed,Ahri,Fizz,,,Renekton,Lee Sin,Orianna,Corki,Zyra,Kennen,Jarvan IV,Gragas,Caitlyn,Nami,Gogoing, LoveLin, Cool, San, Bigpomelo,Impact, bengi, Faker, Piglet, PoohManDu
3,2013-09-15,Main,,Lemondogs,GamingGear_2e-eu,Lemondogs,Sona,Orianna,Shen,,,Kennen,Twisted Fate,Zed,,,Zac,Elise,Ahri,Vayne,Zyra,Renekton,Jarvan IV,Fizz,Corki,Thresh,Zorozero, Dexter, Nukeduck, Tabzz, Mithy,Nbs, Alunir, Mazzerin, DeadlyBrother, Inspirro
3,2013-09-15,Main,,TSM,Oh_My_God,Oh_My_God,Yorick,Orianna,Renekton,,,Zed,Shen,Thresh,,,Rumble,Elise,Fizz,Corki,Sona,Kennen,Aatrox,Ahri,Caitlyn,Zyra,Dyrus, TheOddOne, Reginald, WildTurtle, Xpecial,Gogoing, LoveLin, Cool, San, Bigpomelo
3,2013-09-15,Main,,SK_Telecom_T1,Lemondogs,SK_Telecom_T1,Fizz,Kennen,Shen,,,Orianna,Caitlyn,Zed,,,Elise,Lee Sin,Ahri,Vayne,Zyra,Malphite,Vi,Swain,Corki,Thresh,Impact, bengi, Faker, Piglet, PoohManDu,Zorozero, Dexter, Nukeduck, Tabzz, Mithy
3,2013-09-15,Main,,GamingGear_2e-eu,TSM,TSM,Karthus,Elise,Twisted Fate,,,Orianna,Sona,Evelynn,,,Renekton,Jarvan IV,Gragas,Ezreal,Thresh,Shen,Vi,Zed,Corki,Fiddlesticks,Nbs, Alunir, Mazzerin, DeadlyBrother, Inspirro,Dyrus, TheOddOne, Reginald, WildTurtle, Xpecial
4,2014-10-19,Main,4.14,Samsung_White,Royal_Club,Samsung_White,Lucian,Lee Sin,Maokai,,,Alistar,Jayce,Zilean,,,Kassadin,Rengar,Orianna,Corki,Janna,Ryze,Pantheon,Lulu,Tristana,Braum,Looper, Dandy, PawN, imp, Mata,Cola, inSec, corn, Uzi, Zero
4,2014-10-19,Main,4.14,Royal_Club,Samsung_White,Royal_Club,Alistar,Jayce,Zilean,,,Rengar,Lee Sin,Lucian,,,Maokai,Rammus,Ryze,Tristana,Braum,Singed,Jarvan IV,Fizz,Twitch,Thresh,Cola, inSec, corn, Uzi, Zero,Looper, Dandy, PawN, imp, Mata
4,2014-10-19,Main,4.14,Samsung_White,Royal_Club,Samsung_White,Lucian,Lee Sin,Maokai,,,Alistar,Zilean,Ryze,,,Rumble,Rengar,Talon,Twitch,Janna,Dr. Mundo,Kha'Zix,Jayce,Corki,Thresh,Looper, Dandy, PawN, imp, Mata,Cola, inSec, corn, Uzi, Zero
4,2014-10-19,Main,4.14,Royal_Club,Samsung_White,Samsung_White,Alistar,Zilean,Rumble,,,Rengar,Lee Sin,Lucian,,,Ryze,Kha'Zix,Orianna,Tristana,Janna,Maokai,Jarvan IV,Jayce,Twitch,Thresh,Cola, inSec, corn, Uzi, Zero,Looper, Dandy, PawN, imp, Mata
4,2014-10-12,Main,4.14,Royal_Club,Oh_My_God,Royal_Club,Alistar,Jayce,Twisted Fate,,,Rengar,Lee Sin,Twitch,,,Maokai,Pantheon,Ryze,Lucian,Thresh,Rumble,Kha'Zix,Orianna,Corki,Janna,Cola, inSec, corn, Uzi, Zero,Gogoing, Loveling, cool, san, Cloud
4,2014-10-12,Main,4.14,Oh_My_God,Royal_Club,Oh_My_God,Rengar,Janna,Twitch,,,Alistar,Ryze,Jayce,,,Maokai,Lee Sin,Twisted Fate,Corki,Thresh,Dr. Mundo,Kha'Zix,Zilean,Lucian,Nami,Gogoing, Loveling, cool, san, Cloud,Cola, inSec, corn, Uzi, Zero
4,2014-10-12,Main,4.14,Royal_Club,Oh_My_God,Royal_Club,Alistar,Jayce,Zilean,,,Rengar,Lee Sin,Ryze,,,Maokai,Fiddlesticks,Orianna,Twitch,Janna,Nidalee,Kha'Zix,Twisted Fate,Lucian,Thresh,Cola, inSec, corn, Uzi, Zero,Gogoing, Loveling, cool, san, Cloud
4,2014-10-12,Main,4.14,Oh_My_God,Royal_Club,Royal_Club,Rengar,Janna,Maokai,,,Alistar,Ryze,Zilean,,,Rumble,Lee Sin,Jayce,Corki,Morgana,Dr. Mundo,Kha'Zix,Lulu,Lucian,Thresh,Gogoing, Loveling, cool, san, Cloud,Cola, inSec, corn, Uzi, Zero
4,2014-10-12,Main,4.14,Royal_Club,Oh_My_God,Oh_My_God,Alistar,Maokai,Janna,,,Rengar,Lee Sin,Ryze,,,Irelia,Jarvan IV,Orianna,Tristana,Zilean,Rumble,Kha'Zix,Jayce,Lucian,Thresh,Cola, inSec, corn, Uzi, Zero,Gogoing, Loveling, cool, san, Cloud
4,2014-10-11,Main,4.14,Samsung_Blue,Samsung_White,Samsung_White,Zilean,Alistar,Jayce,,,Rumble,Maokai,Thresh,,,Ryze,Rengar,Twisted Fate,Lucian,Sona,Kassadin,Lee Sin,Fizz,Twitch,Janna,Acorn, Spirit, Dade, Deft, Heart,Looper, Dandy, PawN, imp, Mata
4,2014-10-11,Main,4.14,Samsung_White,Samsung_Blue,Samsung_White,Thresh,Rumble,Twitch,,,Zilean,Alistar,Tristana,,,Maokai,Rengar,Jayce,Corki,Morgana,Galio,Kha'Zix,Ryze,Lucian,Janna,Looper, Dandy, PawN, imp, Mata,Acorn, Spirit, Dade, Deft, Heart
4,2014-10-11,Main,4.14,Samsung_Blue,Samsung_White,Samsung_White,Tristana,Alistar,Ryze,,,Rumble,Maokai,Thresh,,,Kayle,Lee Sin,Yasuo,Varus,Zilean,Akali,Rengar,Jayce,Twitch,Janna,Acorn, Spirit, Dade, Deft, Heart,Looper, Dandy, PawN, imp, Mata
4,2014-10-06,Main,4.14,NaJin_White_Shield,Oh_My_God,Oh_My_God,Irelia,Lucian,Jayce,,,Zilean,Alistar,Thresh,,,Maokai,Lee Sin,Orianna,Kog'Maw,Nami,Ryze,Kha'Zix,Zed,Corki,Janna,Save, Watch, Ggoong, Zefa, GorillA,Gogoing, Loveling, cool, san, Cloud
4,2014-10-06,Main,4.14,Oh_My_God,NaJin_White_Shield,Oh_My_God,Alistar,Lulu,Thresh,,,Zilean,Irelia,Lee Sin,,,Ryze,Rengar,Jayce,Lucian,Janna,Nidalee,Kha'Zix,Zed,Corki,Braum,Gogoing, Loveling, cool, san, Cloud,Save, Watch, Ggoong, Zefa, GorillA
4,2014-10-06,Main,4.14,NaJin_White_Shield,Oh_My_God,Oh_My_God,Maokai,Jayce,Ryze,,,Zilean,Thresh,Alistar,,,Kassadin,Kha'Zix,Zed,Corki,Morgana,Irelia,Lee Sin,Ahri,Lucian,Janna,Save, Watch, Ggoong, Zefa, GorillA,Gogoing, Loveling, cool, san, Cloud
4,2014-10-05,Main,4.14,Royal_Club,EDward_Gaming,Royal_Club,Maokai,Alistar,Lucian,,,Rengar,Zilean,Fizz,,,Ryze,Jarvan IV,Orianna,Tristana,Janna,Rumble,Kha'Zix,Syndra,Twitch,Thresh,Cola, inSec, corn, Uzi, Zero,Koro1, Clearlove, U, NaMei, Fzzf
4,2014-10-05,Main,4.14,EDward_Gaming,Royal_Club,EDward_Gaming,Rengar,Yasuo,Janna,,,Maokai,Zilean,Alistar,,,Ryze,Kha'Zix,Orianna,Lucian,Braum,Irelia,Lee Sin,Fizz,Vayne,Thresh,Koro1, Clearlove, U, NaMei, Fzzf,Cola, inSec, corn, Uzi, Zero
4,2014-10-05,Main,4.14,Royal_Club,EDward_Gaming,EDward_Gaming,Maokai,Alistar,Kha'Zix,,,Rengar,Zilean,Janna,,,Rumble,Lee Sin,Orianna,Twitch,Nami,Ryze,Evelynn,Syndra,Lucian,Thresh,Cola, inSec, corn, Uzi, Zero,Koro1, Clearlove, U, NaMei, Fzzf
4,2014-10-05,Main,4.14,EDward_Gaming,Royal_Club,Royal_Club,Rengar,Yasuo,Fizz,,,Maokai,Zilean,Alistar,,,Ryze,Kha'Zix,Zed,Lucian,Thresh,Rumble,Lee Sin,Orianna,Twitch,Janna,Koro1, Clearlove, U, NaMei, Fzzf,Cola, inSec, corn, Uzi, Zero
4,2014-10-05,Main,4.14,Royal_Club,EDward_Gaming,Royal_Club,Maokai,Alistar,Rumble,,,Rengar,Zilean,Fizz,,,Ryze,Kha'Zix,Lulu,Lucian,Nami,Kayle,Lee Sin,Orianna,Tristana,Janna,Cola, inSec, corn, Uzi, Zero,Koro1, Clearlove, U, NaMei, Fzzf
4,2014-10-04,Main,4.14,Cloud9,Samsung_Blue,Samsung_Blue,Thresh,Zed,Ryze,,,Zilean,Alistar,Lucian,,,Rumble,Lee Sin,Talon,Corki,Braum,Maokai,Rengar,Yasuo,Twitch,Nami,Balls, Meteos, Hai, Sneaky, LemonNation,Acorn, Spirit, Dade, Deft, Heart
4,2014-10-04,Main,4.14,Samsung_Blue,Cloud9,Samsung_Blue,Lucian,Alistar,Thresh,,,Yasuo,Zed,Zilean,,,Maokai,Lee Sin,Jayce,Corki,Braum,Rumble,Kha'Zix,Syndra,Graves,Janna,Acorn, Spirit, Dade, Deft, Heart,Balls, Meteos, Hai, Sneaky, LemonNation
4,2014-10-04,Main,4.14,Cloud9,Samsung_Blue,Samsung_Blue,Yasuo,Lee Sin,Ryze,,,Zilean,Alistar,Lucian,,,Maokai,Elise,Zed,Corki,Morgana,Rumble,Kha'Zix,Twisted Fate,Twitch,Thresh,Balls, Meteos, Hai, Sneaky, LemonNation,Acorn, Spirit, Dade, Deft, Heart
4,2014-10-04,Main,4.14,Samsung_Blue,Cloud9,Cloud9,Zed,Alistar,Maokai,,,Yasuo,Lee Sin,Zilean,,,Nidalee,Elise,Jayce,Tristana,Thresh,Ryze,Kha'Zix,Syndra,Lucian,Morgana,Acorn, Spirit, Dade, Deft, Heart,Balls, Meteos, Hai, Sneaky, LemonNation
4,2014-10-03,Main,4.14,TSM,Samsung_White,Samsung_White,Zilean,Rumble,Ryze,,,Orianna,Alistar,Maokai,,,Dr. Mundo,Kha'Zix,Ahri,Lucian,Thresh,Kayle,Lee Sin,Yasuo,Twitch,Braum,Dyrus, Amazing, Bjergsen, WildTurtle, Lustboy,Looper, Dandy, PawN, imp, Mata
4,2014-10-03,Main,4.14,Samsung_White,TSM,TSM,Orianna,Lee Sin,Rumble,,,Alistar,Zilean,Maokai,,,Dr. Mundo,Kha'Zix,Kassadin,Tristana,Morgana,Ryze,Jarvan IV,Yasuo,Lucian,Thresh,Looper, Dandy, PawN, imp, Mata,Dyrus, Amazing, Bjergsen, WildTurtle, Lustboy
4,2014-10-03,Main,4.14,TSM,Samsung_White,Samsung_White,Zilean,Rumble,Thresh,,,Orianna,Alistar,Lee Sin,,,Maokai,Jarvan IV,Zed,Corki,Nami,Singed,Kha'Zix,Fizz,Twitch,Janna,Dyrus, Amazing, Bjergsen, WildTurtle, Lustboy,Looper, Dandy, PawN, imp, Mata
4,2014-10-03,Main,4.14,Samsung_White,TSM,Samsung_White,Orianna,Lee Sin,Rumble,,,Alistar,Zilean,Maokai,,,Ryze,Elise,Jayce,Twitch,Thresh,Lulu,Kha'Zix,Zed,Lucian,Janna,Looper, Dandy, PawN, imp, Mata,Dyrus, Amazing, Bjergsen, WildTurtle, Lustboy
4,2014-09-28,Main,4.14,NaJin_White_Shield,Cloud9,NaJin_White_Shield,Rumble,Syndra,Alistar,,,Thresh,Ryze,Maokai,,,Kassadin,Lee Sin,Zed,Lucian,Zilean,Nidalee,Elise,Talon,Corki,Janna,Save, Watch, Ggoong, Zefa, GorillA,Balls, Meteos, Hai, Sneaky, LemonNation
4,2014-09-28,Main,4.14,Oh_My_God,LMQ,Oh_My_God,Twitch,Jarvan IV,Rumble,,,Zilean,Ryze,Alistar,,,Maokai,Kha'Zix,Orianna,Lucian,Janna,Lulu,Lee Sin,Xerath,Kog'Maw,Thresh,Gogoing, Loveling, cool, san, DaDa777,ackerman, NoName, XiaoWeiXiao, Vasilii, Mor
